make_model,hp_kW,km,age,price,Gearing_Type,Gears
Audi A1,70.0,24999.0,3.0,13490,Manual,5.0
Audi A1,70.0,46400.0,3.0,13490,Manual,5.0
Audi A1,66.0,62400.0,3.0,12900,Manual,5.0
Audi A1,66.0,81600.0,3.0,13680,Manual,5.0
Audi A1,60.0,65500.0,3.0,13640,Manual,5.0
Audi A1,60.0,25950.0,3.0,13650,Manual,5.0
Audi A1,70.0,32779.0,3.0,13490,Manual,5.0
Audi A1,85.0,75800.0,3.0,13660,Manual,5.0
Audi A1,92.0,23450.0,3.0,13680,Manual,5.0
Audi A1,70.0,63952.0,3.0,13750,Manual,5.0
Audi A1,60.0,34000.0,3.0,13900,Manual,5.0
Audi A1,70.0,47155.0,3.0,13900,Manual,5.0
Audi A1,66.0,80000.0,3.0,13900,Manual,5.0
Audi A1,92.0,39838.0,3.0,13900,Manual,6.0
Audi A1,70.0,29600.0,3.0,13890,Manual,5.0
Audi A1,70.0,30000.0,3.0,13890,Manual,5.0
Audi A1,60.0,22223.0,2.0,13890,Manual,5.0
Audi A1,85.0,107592.0,3.0,13890,Manual,5.0
Audi A1,85.0,125000.0,3.0,13890,Manual,5.0
Audi A1,60.0,20000.0,2.0,13900,Manual,5.0
Audi A1,85.0,38900.0,3.0,13890,Manual,5.0
Audi A1,67.0,18371.0,2.0,13890,Manual,5.0
Audi A1,67.0,18371.0,2.0,13890,Manual,5.0
Audi A1,67.0,18371.0,2.0,13890,Manual,5.0
Audi A1,66.0,84708.0,3.0,13940,Manual,5.0
Audi A1,85.0,115000.0,3.0,13940,Manual,5.0
Audi A1,66.0,58011.0,3.0,13940,Manual,5.0
Audi A1,66.0,56989.0,3.0,13900,Manual,5.0
Audi A1,70.0,65000.0,3.0,13900,Manual,5.0
Audi A1,70.0,40200.0,3.0,13900,Manual,5.0
Audi A1,70.0,59000.0,3.0,13900,Manual,5.0
Audi A1,85.0,24978.0,3.0,13900,Manual,5.0
Audi A1,66.0,10000.0,2.0,13900,Manual,5.0
Audi A1,85.0,100000.0,3.0,13900,Manual,5.0
Audi A1,60.0,44000.0,3.0,13900,Manual,5.0
Audi A1,70.0,36040.0,3.0,13900,Manual,5.0
Audi A1,66.0,84500.0,3.0,13900,Manual,5.0
Audi A1,66.0,45521.0,3.0,13900,Manual,5.0
Audi A1,66.0,61582.0,3.0,13900,Manual,5.0
Audi A1,66.0,67992.0,3.0,13900,Manual,5.0
Audi A1,70.0,54000.0,3.0,13900,Manual,5.0
Audi A1,85.0,100816.0,3.0,13900,Manual,5.0
Audi A1,70.0,49000.0,3.0,13900,Manual,5.0
Audi A1,66.0,69347.0,3.0,13880,Manual,5.0
Audi A1,70.0,80120.0,3.0,13888,Manual,5.0
Audi A1,66.0,88483.0,3.0,13880,Manual,5.0
Audi A1,70.0,51400.0,3.0,13880,Manual,5.0
Audi A1,70.0,63150.0,3.0,13880,Manual,5.0
Audi A1,70.0,41961.0,3.0,13880,Manual,5.0
Audi A1,70.0,63608.0,3.0,13750,Manual,5.0
Audi A1,66.0,41515.0,3.0,13750,Manual,5.0
Audi A1,66.0,91500.0,3.0,13750,Manual,5.0
Audi A1,66.0,62400.0,3.0,13720,Manual,5.0
Audi A1,70.0,31255.0,3.0,13719,Manual,5.0
Audi A1,66.0,37000.0,3.0,13700,Manual,5.0
Audi A1,70.0,55850.0,3.0,13710,Manual,5.0
Audi A1,66.0,70000.0,3.0,13700,Manual,5.0
Audi A1,66.0,70000.0,3.0,13700,Manual,5.0
Audi A1,70.0,87500.0,3.0,13700,Manual,5.0
Audi A1,66.0,62500.0,3.0,13700,Manual,5.0
Audi A1,70.0,77000.0,3.0,13700,Manual,5.0
Audi A1,70.0,53000.0,3.0,13700,Manual,5.0
Audi A1,70.0,39283.0,3.0,13700,Manual,5.0
Audi A1,70.0,56539.0,3.0,13700,Manual,5.0
Audi A1,70.0,32894.0,3.0,13690,Manual,5.0
Audi A1,85.0,100200.0,3.0,13685,Manual,5.0
Audi A1,60.0,15100.0,3.0,13680,Manual,5.0
Audi A1,66.0,51218.0,3.0,13880,Manual,5.0
Audi A1,92.0,88879.0,3.0,13000,Manual,6.0
Audi A1,60.0,29000.0,3.0,13000,Manual,5.0
Audi A1,66.0,29000.0,3.0,13000,Manual,5.0
Audi A1,66.0,29000.0,3.0,13000,Manual,5.0
Audi A1,60.0,37500.0,3.0,13000,Manual,5.0
Audi A1,70.0,28500.0,3.0,13000,Manual,5.0
Audi A1,70.0,46689.0,3.0,13000,Manual,5.0
Audi A1,70.0,21600.0,3.0,12999,Manual,5.0
Audi A1,60.0,16885.0,3.0,12999,Manual,5.0
Audi A1,66.0,22500.0,3.0,12999,Manual,5.0
Audi A1,70.0,80050.0,3.0,12999,Manual,5.0
Audi A1,70.0,17631.0,3.0,12990,Manual,5.0
Audi A1,70.0,65550.0,3.0,12990,Manual,5.0
Audi A1,66.0,66115.0,3.0,12990,Manual,5.0
Audi A1,66.0,56355.0,3.0,12990,Manual,5.0
Audi A1,66.0,93543.0,3.0,13680,Manual,5.0
Audi A1,85.0,79854.0,3.0,13680,Manual,5.0
Audi A1,66.0,118200.0,3.0,12990,Manual,5.0
Audi A1,70.0,62079.0,3.0,12990,Manual,5.0
Audi A1,60.0,33928.0,3.0,13680,Manual,5.0
Audi A1,70.0,41200.0,3.0,12990,Manual,5.0
Audi A1,85.0,92602.0,3.0,13860,Manual,5.0
Audi A1,60.0,20680.0,3.0,13840,Manual,5.0
Audi A1,70.0,31284.0,3.0,13850,Manual,5.0
Audi A1,70.0,45258.0,3.0,13850,Manual,5.0
Audi A1,70.0,45258.0,3.0,13850,Manual,5.0
Audi A1,70.0,45258.0,3.0,13850,Manual,5.0
Audi A1,70.0,45258.0,3.0,13850,Manual,5.0
Audi A1,70.0,46460.0,3.0,13830,Manual,5.0
Audi A1,70.0,22033.0,3.0,13820,Manual,5.0
Audi A1,70.0,67359.0,3.0,13820,Manual,5.0
Audi A1,66.0,94800.0,3.0,13800,Manual,5.0
Audi A1,66.0,85000.0,3.0,13800,Manual,5.0
Audi A1,85.0,53000.0,3.0,13800,Manual,5.0
Audi A1,92.0,31779.0,3.0,13799,Manual,6.0
Audi A1,70.0,32264.0,3.0,13794,Manual,5.0
Audi A1,66.0,57000.0,3.0,13790,Manual,5.0
Audi A1,60.0,49400.0,3.0,13790,Manual,5.0
Audi A1,66.0,57000.0,3.0,13790,Manual,5.0
Audi A1,66.0,59835.0,3.0,12990,Manual,5.0
Audi A1,70.0,51400.0,3.0,13780,Manual,5.0
Audi A1,60.0,65500.0,3.0,13640,Manual,5.0
Audi A1,66.0,63250.0,3.0,13560,Manual,5.0
Audi A1,66.0,61129.0,3.0,13550,Manual,5.0
Audi A1,70.0,28235.0,3.0,13770,Manual,5.0
Audi A1,66.0,103195.0,3.0,13400,Manual,5.0
Audi A1,70.0,56917.0,3.0,13400,Manual,5.0
Audi A1,66.0,88497.0,3.0,13400,Manual,5.0
Audi A1,66.0,81431.0,3.0,13400,Manual,5.0
Audi A1,66.0,96063.0,3.0,13400,Manual,5.0
Audi A1,66.0,69815.0,3.0,13400,Manual,5.0
Audi A1,66.0,82813.0,3.0,13400,Manual,5.0
Audi A1,70.0,17900.0,2.0,13390,Manual,5.0
Audi A1,70.0,28600.0,3.0,13390,Manual,5.0
Audi A1,66.0,40365.0,3.0,13350,Manual,5.0
Audi A1,85.0,59000.0,3.0,13290,Manual,5.0
Audi A1,70.0,50437.0,3.0,13380,Manual,5.0
Audi A1,85.0,52706.0,3.0,13360,Manual,5.0
Audi A1,85.0,82089.0,3.0,13300,Manual,5.0
Audi A1,70.0,35237.0,3.0,13295,Manual,5.0
Audi A1,66.0,64000.0,3.0,13290,Manual,5.0
Audi A1,70.0,19500.0,3.0,13260,Manual,5.0
Audi A1,66.0,29136.0,3.0,13200,Manual,5.0
Audi A1,70.0,53000.0,3.0,13200,Manual,5.0
Audi A1,92.0,55800.0,3.0,13550,Manual,5.0
Audi A1,85.0,103000.0,3.0,13500,Manual,5.0
Audi A1,66.0,46664.0,3.0,13500,Manual,5.0
Audi A1,70.0,100000.0,2.0,13500,Manual,5.0
Audi A1,60.0,8400.0,1.0,13500,Manual,5.0
Audi A1,70.0,92449.0,3.0,13500,Manual,5.0
Audi A1,70.0,34100.0,3.0,13500,Manual,5.0
Audi A1,70.0,50707.0,3.0,13500,Manual,5.0
Audi A1,70.0,81340.0,3.0,13500,Manual,5.0
Audi A1,66.0,66500.0,3.0,13200,Manual,5.0
Audi A1,70.0,46200.0,3.0,12989,Manual,5.0
Audi A1,66.0,65849.0,3.0,12985,Manual,5.0
Audi A1,70.0,92350.0,3.0,12980,Manual,5.0
Audi A1,60.0,42906.0,3.0,12980,Manual,5.0
Audi A1,66.0,53980.0,3.0,12980,Manual,5.0
Audi A1,70.0,70017.0,3.0,12980,Manual,5.0
Audi A1,66.0,79650.0,3.0,12980,Manual,5.0
Audi A1,85.0,100000.0,3.0,12950,Manual,5.0
Audi A1,70.0,28860.0,3.0,12960,Manual,5.0
Audi A1,66.0,41250.0,3.0,12950,Manual,5.0
Audi A1,70.0,27600.0,3.0,12950,Manual,5.0
Audi A1,60.0,23311.0,3.0,12950,Manual,5.0
Audi A1,66.0,95000.0,3.0,12950,Manual,5.0
Audi A1,85.0,168000.0,3.0,12950,Manual,5.0
Audi A1,70.0,55100.0,3.0,12950,Manual,5.0
Audi A1,60.0,52291.0,3.0,12930,Manual,5.0
Audi A1,66.0,76000.0,3.0,12900,Manual,5.0
Audi A1,70.0,31619.0,3.0,12920,Manual,5.0
Audi A1,70.0,30251.0,3.0,12920,Manual,5.0
Audi A1,70.0,33983.0,3.0,13490,Manual,5.0
Audi A1,85.0,137145.0,3.0,13490,Manual,5.0
Audi A1,92.0,66200.0,3.0,13480,Manual,5.0
Audi A1,92.0,66200.0,3.0,13480,Manual,5.0
Audi A1,70.0,4381.0,3.0,13480,Manual,5.0
Audi A1,67.0,45733.0,3.0,13490,Manual,5.0
Audi A1,92.0,58680.0,3.0,13475,Manual,6.0
Audi A1,70.0,51300.0,3.0,13470,Manual,5.0
Audi A1,66.0,52811.0,3.0,13470,Manual,5.0
Audi A1,60.0,27997.0,3.0,13450,Manual,5.0
Audi A1,70.0,84530.0,3.0,13450,Manual,5.0
Audi A1,66.0,24768.0,3.0,13450,Manual,5.0
Audi A1,70.0,58500.0,3.0,13430,Manual,5.0
Audi A1,70.0,57300.0,3.0,13430,Manual,5.0
Audi A1,70.0,57300.0,3.0,13430,Manual,5.0
Audi A1,70.0,96000.0,3.0,12790,Manual,5.0
Audi A1,60.0,28642.0,3.0,12788,Manual,5.0
Audi A1,70.0,64000.0,3.0,12780,Manual,5.0
Audi A1,66.0,91875.0,3.0,12740,Manual,5.0
Audi A1,70.0,17100.0,3.0,12736,Manual,5.0
Audi A1,70.0,31705.0,3.0,12720,Manual,5.0
Audi A1,66.0,75287.0,3.0,12750,Manual,5.0
Audi A1,66.0,47000.0,3.0,12750,Manual,5.0
Audi A1,70.0,36621.0,3.0,12700,Manual,5.0
Audi A1,66.0,146710.0,3.0,12700,Manual,5.0
Audi A1,85.0,95000.0,3.0,12550,Manual,5.0
Audi A1,60.0,59000.0,3.0,12500,Manual,5.0
Audi A1,60.0,37000.0,3.0,12699,Manual,5.0
Audi A1,66.0,46580.0,3.0,12600,Manual,5.0
Audi A1,70.0,53000.0,3.0,12600,Manual,5.0
Audi A1,66.0,124521.0,3.0,12699,Manual,5.0
Audi A1,92.0,98000.0,3.0,12550,Manual,6.0
Audi A1,70.0,42000.0,3.0,12900,Manual,5.0
Audi A1,66.0,105139.0,3.0,12900,Manual,5.0
Audi A1,85.0,148257.0,2.0,12900,Manual,5.0
Audi A1,70.0,65000.0,3.0,12500,Manual,5.0
Audi A1,66.0,64000.0,3.0,12500,Manual,5.0
Audi A1,70.0,44638.0,3.0,12900,Manual,5.0
Audi A1,66.0,64000.0,3.0,12900,Manual,5.0
Audi A1,66.0,95729.0,3.0,12900,Manual,5.0
Audi A1,66.0,64000.0,3.0,12900,Manual,5.0
Audi A1,70.0,26559.0,3.0,12899,Manual,5.0
Audi A1,70.0,64500.0,3.0,12890,Manual,5.0
Audi A1,60.0,23337.0,3.0,12888,Manual,5.0
Audi A1,70.0,18699.0,3.0,12890,Manual,5.0
Audi A1,85.0,76950.0,3.0,12890,Manual,5.0
Audi A1,60.0,28043.0,3.0,12888,Manual,5.0
Audi A1,66.0,68048.0,3.0,12880,Manual,5.0
Audi A1,66.0,37170.0,3.0,12500,Manual,5.0
Audi A1,70.0,19600.0,3.0,12860,Manual,5.0
Audi A1,70.0,39900.0,3.0,12850,Manual,5.0
Audi A1,70.0,28970.0,3.0,12840,Manual,5.0
Audi A1,70.0,31945.0,3.0,12820,Manual,5.0
Audi A1,66.0,103000.0,3.0,12000,Manual,5.0
Audi A1,85.0,60000.0,3.0,12000,Manual,5.0
Audi A1,70.0,57100.0,3.0,12000,Manual,5.0
Audi A1,70.0,79000.0,3.0,11999,Manual,5.0
Audi A1,67.0,77764.0,2.0,11990,Manual,5.0
Audi A1,85.0,85636.0,3.0,11990,Manual,5.0
Audi A1,85.0,95000.0,3.0,11999,Manual,5.0
Audi A1,70.0,100000.0,3.0,11990,Manual,5.0
Audi A1,66.0,69000.0,3.0,11999,Manual,5.0
Audi A1,85.0,102816.0,3.0,11993,Manual,5.0
Audi A1,67.0,72973.0,2.0,11990,Manual,5.0
Audi A1,66.0,64976.0,3.0,11990,Manual,5.0
Audi A1,70.0,36200.0,3.0,11990,Manual,5.0
Audi A1,70.0,40300.0,3.0,11990,Manual,5.0
Audi A1,60.0,47625.0,3.0,11982,Manual,5.0
Audi A1,70.0,39500.0,3.0,11950,Manual,5.0
Audi A1,60.0,100000.0,3.0,11950,Manual,5.0
Audi A1,66.0,38994.0,3.0,12500,Manual,5.0
Audi A1,60.0,45000.0,3.0,11990,Manual,5.0
Audi A1,66.0,87195.0,3.0,11980,Manual,5.0
Audi A1,85.0,136000.0,3.0,12479,Manual,5.0
Audi A1,66.0,83000.0,3.0,12400,Manual,5.0
Audi A1,60.0,29700.0,3.0,12470,Manual,5.0
Audi A1,66.0,39020.0,3.0,12499,Manual,5.0
Audi A1,70.0,35100.0,3.0,12451,Manual,5.0
Audi A1,70.0,25308.0,3.0,12440,Manual,5.0
Audi A1,70.0,72000.0,3.0,12400,Manual,5.0
Audi A1,60.0,28000.0,2.0,12490,Manual,5.0
Audi A1,66.0,47685.0,3.0,12390,Manual,5.0
Audi A1,70.0,27100.0,3.0,12380,Manual,5.0
Audi A1,70.0,33455.0,3.0,12380,Manual,5.0
Audi A1,66.0,45000.0,2.0,12350,Manual,5.0
Audi A1,70.0,58112.0,3.0,12200,Manual,5.0
Audi A1,70.0,28500.0,3.0,12200,Manual,5.0
Audi A1,85.0,98299.0,3.0,13945,Manual,5.0
Audi A1,92.0,55600.0,3.0,13979,Manual,6.0
Audi A1,70.0,12746.0,1.0,13980,Manual,5.0
Audi A1,85.0,111792.0,3.0,13980,Manual,5.0
Audi A1,92.0,71313.0,3.0,13980,Manual,5.0
Audi A1,70.0,21200.0,2.0,13990,Manual,5.0
Audi A1,70.0,21200.0,2.0,13990,Manual,5.0
Audi A1,60.0,21200.0,2.0,13990,Manual,5.0
Audi A1,66.0,78935.0,3.0,13990,Manual,5.0
Audi A1,70.0,81600.0,3.0,13990,Manual,5.0
Audi A1,85.0,79600.0,3.0,14340,Manual,5.0
Audi A1,70.0,4650.0,2.0,22150,Semi-automatic,7.0
Audi A1,85.0,1.0,0.0,32000,Semi-automatic,7.0
Audi A1,85.0,26000.0,3.0,17999,Semi-automatic,7.0
Audi A1,85.0,7600.0,1.0,22090,Semi-automatic,7.0
Audi A1,85.0,10.0,0.0,31990,Semi-automatic,7.0
Audi A1,66.0,65594.0,3.0,13990,Manual,5.0
Audi A1,66.0,66900.0,3.0,14200,Manual,5.0
Audi A1,70.0,26090.0,3.0,14340,Manual,5.0
Audi A1,85.0,48900.0,3.0,14330,Manual,5.0
Audi A1,66.0,45163.0,3.0,14330,Manual,5.0
Audi A1,60.0,44770.0,3.0,14300,Manual,5.0
Audi A1,70.0,57337.0,3.0,14300,Manual,5.0
Audi A1,66.0,52369.0,3.0,14300,Manual,5.0
Audi A1,86.0,71240.0,2.0,14295,Manual,5.0
Audi A1,70.0,23311.0,3.0,14280,Manual,5.0
Audi A1,70.0,34663.0,3.0,14280,Manual,5.0
Audi A1,70.0,29237.0,3.0,14275,Manual,5.0
Audi A1,70.0,47750.0,3.0,14250,Manual,5.0
Audi A1,70.0,52820.0,3.0,14240,Manual,5.0
Audi A1,60.0,11707.0,1.0,14220,Manual,5.0
Audi A1,70.0,15767.0,2.0,14220,Manual,5.0
Audi A1,70.0,31056.0,2.0,14200,Manual,5.0
Audi A1,66.0,49298.0,3.0,14200,Manual,5.0
Audi A1,66.0,66900.0,3.0,14200,Manual,5.0
Audi A1,70.0,40000.0,3.0,14200,Manual,5.0
Audi A1,85.0,1.0,1.0,33900,Semi-automatic,7.0
Audi A1,85.0,0.0,0.0,30000,Semi-automatic,7.0
Audi A1,85.0,80400.0,3.0,14200,Manual,5.0
Audi A1,85.0,1.0,0.0,26400,Semi-automatic,7.0
Audi A1,85.0,50.0,0.0,26500,Semi-automatic,7.0
Audi A1,85.0,20.0,0.0,26500,Semi-automatic,7.0
Audi A1,85.0,100.0,0.0,27900,Semi-automatic,7.0
Audi A1,85.0,1000.0,0.0,26900,Semi-automatic,7.0
Audi A1,85.0,5.0,0.0,28290,Semi-automatic,7.0
Audi A1,85.0,100.0,0.0,26900,Semi-automatic,7.0
Audi A1,85.0,1647.3626086956522,0.0,25900,Semi-automatic,7.0
Audi A1,140.0,22001.0,2.0,23490,Semi-automatic,7.0
Audi A1,66.0,8000.0,2.0,22500,Semi-automatic,7.0
Audi A1,66.0,66900.0,3.0,14200,Manual,5.0
Audi A1,85.0,44000.0,3.0,14200,Manual,5.0
Audi A1,85.0,40887.0,3.0,14200,Manual,5.0
Audi A1,85.0,10500.0,1.0,22500,Semi-automatic,7.0
Audi A1,60.0,61846.0,3.0,14199,Manual,5.0
Audi A1,66.0,47300.0,3.0,14200,Manual,5.0
Audi A1,85.0,29343.0,2.0,14000,Manual,5.0
Audi A1,60.0,4500.0,3.0,14000,Manual,5.0
Audi A1,70.0,12500.0,2.0,14000,Manual,5.0
Audi A1,70.0,12500.0,2.0,14000,Manual,5.0
Audi A1,70.0,40000.0,3.0,14000,Manual,5.0
Audi A1,70.0,40000.0,2.0,14000,Manual,5.0
Audi A1,70.0,49200.0,3.0,14000,Manual,5.0
Audi A1,66.0,61000.0,3.0,14000,Manual,5.0
Audi A1,66.0,46000.0,3.0,14000,Manual,5.0
Audi A1,70.0,46892.0,3.0,13999,Manual,5.0
Audi A1,66.0,76000.0,3.0,13999,Manual,5.0
Audi A1,70.0,15757.0,2.0,13990,Manual,5.0
Audi A1,60.0,24000.0,3.0,13990,Manual,5.0
Audi A1,92.0,55000.0,3.0,14000,Manual,6.0
Audi A1,66.0,22000.0,2.0,21000,Semi-automatic,7.0
Audi A1,70.0,15097.0,1.0,20900,Semi-automatic,7.0
Audi A1,85.0,19594.0,2.0,20800,Semi-automatic,7.0
Audi A1,141.0,33500.0,2.0,20000,Semi-automatic,7.0
Audi A1,66.0,64000.0,3.0,19900,Semi-automatic,7.0
Audi A1,70.0,16500.0,2.0,19000,Semi-automatic,7.0
Audi A1,85.0,14400.0,1.0,20500,Semi-automatic,7.0
Audi A1,66.0,60000.0,3.0,19000,Semi-automatic,7.0
Audi A1,66.0,5000.0,1.0,18900,Semi-automatic,7.0
Audi A1,66.0,30000.0,2.0,18500,Semi-automatic,7.0
Audi A1,66.0,6718.0,1.0,18500,Semi-automatic,7.0
Audi A1,85.0,26792.0,3.0,18500,Semi-automatic,7.0
Audi A1,70.0,9950.0,2.0,18000,Semi-automatic,7.0
Audi A1,85.0,15000.0,1.0,18000,Semi-automatic,7.0
Audi A1,66.0,12500.0,1.0,18300,Semi-automatic,7.0
Audi A1,66.0,70000.0,3.0,18000,Semi-automatic,7.0
Audi A1,66.0,30000.0,2.0,18000,Semi-automatic,7.0
Audi A1,70.0,53694.0,3.0,17945,Semi-automatic,7.0
Audi A1,66.0,29000.0,3.0,17500,Semi-automatic,7.0
Audi A1,70.0,15000.0,3.0,17000,Semi-automatic,7.0
Audi A1,66.0,41000.0,3.0,16900,Semi-automatic,7.0
Audi A1,85.0,19200.0,1.0,16800,Semi-automatic,7.0
Audi A1,66.0,44000.0,3.0,16500,Semi-automatic,7.0
Audi A1,85.0,43000.0,3.0,16500,Semi-automatic,7.0
Audi A1,66.0,55000.0,3.0,16500,Semi-automatic,7.0
Audi A1,85.0,45000.0,2.0,15999,Semi-automatic,7.0
Audi A1,70.0,27448.0,2.0,15980,Semi-automatic,7.0
Audi A1,66.0,53900.0,3.0,15950,Semi-automatic,7.0
Audi A1,85.0,55300.0,3.0,15900,Semi-automatic,7.0
Audi A1,85.0,55300.0,3.0,15900,Semi-automatic,7.0
Audi A1,85.0,49000.0,3.0,15900,Semi-automatic,7.0
Audi A1,85.0,65000.0,3.0,15800,Semi-automatic,7.0
Audi A1,70.0,8900.0,3.0,15500,Semi-automatic,7.0
Audi A1,70.0,27015.0,3.0,14440,Manual,5.0
Audi A1,85.0,92000.0,3.0,14300,Semi-automatic,7.0
Audi A1,85.0,92470.0,3.0,12999,Semi-automatic,7.0
Audi A1,66.0,32000.0,3.0,15000,Semi-automatic,7.0
Audi A1,92.0,51052.0,3.0,14450,Manual,5.0
Audi A1,85.0,59722.0,3.0,14440,Manual,5.0
Audi A1,66.0,50000.0,3.0,15000,Semi-automatic,7.0
Audi A1,60.0,25025.0,3.0,14450,Manual,5.0
Audi A1,70.0,34600.0,3.0,14430,Manual,5.0
Audi A1,70.0,34600.0,3.0,14430,Manual,5.0
Audi A1,70.0,33400.0,3.0,14405,Manual,5.0
Audi A1,66.0,4679.0,2.0,14400,Manual,5.0
Audi A1,85.0,30553.0,2.0,14391,Manual,5.0
Audi A1,70.0,13990.0,2.0,14430,Manual,5.0
Audi A1,85.0,37534.0,2.0,14400,Manual,5.0
Audi A1,70.0,101087.0,3.0,14390,Manual,5.0
Audi A1,60.0,14350.0,3.0,14390,Manual,5.0
Audi A1,71.0,62104.0,3.0,14390,Manual,5.0
Audi A1,66.0,64350.0,3.0,14390,Manual,5.0
Audi A1,85.0,18455.0,2.0,14390,Manual,5.0
Audi A1,66.0,25684.0,3.0,14388,Manual,5.0
Audi A1,70.0,16988.0,3.0,14380,Manual,5.0
Audi A1,66.0,21740.0,2.0,14350,Manual,5.0
Audi A1,85.0,47300.0,3.0,13990,Manual,5.0
Audi A1,92.0,73000.0,3.0,13990,Manual,6.0
Audi A1,66.0,78556.0,3.0,13990,Manual,5.0
Audi A1,66.0,57250.0,3.0,13990,Manual,5.0
Audi A1,85.0,56200.0,3.0,13989,Manual,5.0
Audi A1,60.0,12437.0,2.0,13980,Manual,5.0
Audi A1,85.0,56150.0,3.0,13990,Manual,5.0
Audi A1,70.0,30000.0,3.0,13990,Manual,5.0
Audi A1,70.0,26300.0,3.0,13990,Manual,5.0
Audi A1,70.0,27070.0,3.0,13980,Manual,5.0
Audi A1,66.0,49289.0,3.0,13970,Manual,5.0
Audi A1,66.0,49289.0,3.0,13970,Manual,5.0
Audi A1,70.0,53956.0,3.0,13950,Manual,5.0
Audi A1,70.0,89000.0,3.0,13960,Manual,5.0
Audi A1,70.0,15700.0,3.0,13960,Manual,5.0
Audi A1,70.0,60000.0,2.0,13955,Manual,5.0
Audi A1,66.0,50000.0,3.0,13950,Manual,5.0
Audi A1,70.0,29275.0,3.0,13950,Manual,5.0
Audi A1,70.0,34701.0,3.0,13950,Manual,5.0
Audi A1,70.0,52284.0,3.0,13950,Manual,5.0
Audi A1,70.0,27300.0,3.0,13950,Manual,5.0
Audi A1,70.0,99990.0,3.0,13950,Manual,5.0
Audi A1,85.0,105099.0,3.0,13950,Manual,5.0
Audi A1,70.0,59896.0,3.0,13950,Manual,5.0
Audi A1,70.0,47588.0,2.0,13950,Manual,5.0
Audi A1,70.0,75072.0,3.0,13950,Manual,5.0
Audi A1,66.0,86000.0,3.0,13950,Manual,5.0
Audi A1,66.0,85775.0,3.0,13980,Manual,5.0
Audi A1,66.0,52300.0,2.0,13950,Manual,5.0
Audi A1,60.0,26776.0,3.0,13950,Manual,5.0
Audi A1,70.0,20700.0,2.0,18990,Automatic,7.0
Audi A1,70.0,9619.0,1.0,18980,Automatic,7.0
Audi A1,85.0,12796.0,1.0,18990,Automatic,7.0
Audi A1,70.0,13256.0,2.0,19120,Automatic,7.0
Audi A1,92.0,13011.0,1.0,19875,Automatic,7.0
Audi A1,70.0,23033.0,2.0,19890,Automatic,7.0
Audi A1,70.0,5394.0,1.0,19887,Automatic,7.0
Audi A1,70.0,14500.0,1.0,20450,Automatic,7.0
Audi A1,66.0,14405.0,1.0,20500,Automatic,7.0
Audi A1,66.0,14405.0,1.0,20500,Automatic,7.0
Audi A1,70.0,25400.0,2.0,20500,Automatic,7.0
Audi A1,71.0,9392.0,1.0,20900,Automatic,6.0
Audi A1,92.0,15870.0,2.0,20790,Automatic,7.0
Audi A1,71.0,18892.0,1.0,20990,Automatic,7.0
Audi A1,85.0,1414.0,1.0,21350,Automatic,7.0
Audi A1,70.0,29987.0,2.0,21400,Automatic,7.0
Audi A1,85.0,13009.0,1.0,20900,Automatic,7.0
Audi A1,85.0,1647.3626086956522,0.0,21300,Automatic,7.0
Audi A1,85.0,1.0,0.0,21300,Automatic,7.0
Audi A1,70.0,8668.0,1.0,21380,Automatic,7.0
Audi A1,92.0,6256.0,2.0,20900,Automatic,7.0
Audi A1,66.0,15400.0,2.0,14890,Manual,5.0
Audi A1,70.0,24497.0,2.0,14950,Manual,5.0
Audi A1,60.0,32978.0,2.0,14950,Manual,5.0
Audi A1,66.0,42645.0,2.0,14950,Manual,5.0
Audi A1,66.0,42645.0,2.0,14950,Manual,5.0
Audi A1,85.0,13000.0,1.0,21500,Automatic,7.0
Audi A1,60.0,32978.0,2.0,14950,Manual,5.0
Audi A1,70.0,48200.0,2.0,14950,Manual,5.0
Audi A1,67.0,1125.0,1.0,21500,Automatic,7.0
Audi A1,60.0,13978.0,2.0,14931,Manual,5.0
Audi A1,60.0,13978.0,2.0,14931,Manual,5.0
Audi A1,60.0,15800.0,2.0,14910,Manual,5.0
Audi A1,85.0,58000.0,2.0,14900,Manual,5.0
Audi A1,70.0,9000.0,1.0,14900,Manual,5.0
Audi A1,60.0,8992.0,2.0,14900,Manual,5.0
Audi A1,85.0,19200.0,1.0,14900,Manual,5.0
Audi A1,70.0,10400.0,1.0,14900,Manual,5.0
Audi A1,66.0,67899.0,2.0,14900,Manual,5.0
Audi A1,70.0,39450.0,2.0,14900,Manual,5.0
Audi A1,70.0,3000.0,0.0,14900,Manual,5.0
Audi A1,70.0,5900.0,1.0,14899,Manual,5.0
Audi A1,60.0,22000.0,2.0,14885,Manual,5.0
Audi A1,66.0,13650.0,2.0,14880,Manual,5.0
Audi A1,70.0,47800.0,2.0,14900,Manual,5.0
Audi A1,60.0,11700.0,2.0,14880,Manual,5.0
Audi A1,70.0,25700.0,2.0,14500,Manual,5.0
Audi A1,70.0,15000.0,1.0,14500,Manual,5.0
Audi A1,66.0,12800.0,2.0,14880,Manual,5.0
Audi A1,85.0,42973.0,2.0,14879,Manual,5.0
Audi A1,92.0,34000.0,2.0,14500,Manual,6.0
Audi A1,60.0,21400.0,2.0,14500,Manual,5.0
Audi A1,85.0,89000.0,2.0,14500,Manual,5.0
Audi A1,70.0,12900.0,2.0,14500,Manual,5.0
